Ungrateful Little Father,Broken Social Scene,spotify:track:4C3HdJ5CP30lvwiFXGzerO,0.43,0.583,0,-8.461,1,0.0643,0.156,0.00595,0.46,0.33,126.264,4,12,0,,401893,18,2010-05-04,0,56,278273,1,['7lOJ7WXyopaxri0dbOiZkd']
Why,Andrew Bird,spotify:track:3mZ3speNA6D3Y7EJlYQTTC,0.713,0.419,0,-9.866,0,0.0333,0.0533,0.0271,0.172,0.446,97.525,4,8,0,,211200,0,2018-11-16,0,64,434094,1,['4uSftVc3FPWe6RJuMZNEe9']
Crude Rock 'n' Roll,Whipstriker,spotify:track:0rqkUe6bBhrLzjvZfvYJwa,0.36,0.958,9,-4.28,1,0.0694,0.0313,0.348,0.103,0.331,83.035,4,8,0,,213186,4,2010-07-01,0,17,4460,1,['0YnwkwC5c3EGvj9h7QLhCH']
Jesus Paid It All,Holy Communion Instrumental Duo,spotify:track:6LX9hB0iQiZaukDisDtiV4,0.439,0.219,9,-17.192,1,0.0429,0.99,0.93,0.114,0.226,75.348,3,9,0,,183971,37,2015-07-20,0,40,3451,1,['7HLH8rV5mrT0SesUoaKEEr']
Silvertine,Summoning,spotify:track:1bMKrbEimdnyVU1n9xfrIU,0.394,0.977,1,-5.53,1,0.0662,0.00446,0.926,0.11,0.217,130.011,4,18,0,,533786,14,2018-01-05,0,42,64816,1,['5BViLZRXrRfhPDokkbYiMy']
"Song Of Mor'du - From ""Brave""/Soundtrack",Patrick Doyle,spotify:track:3AVQq5hpwkuJxAzM3g34hz,0.547,0.741,7,-8.787,1,0.125,0.338,0,0.0602,0.495,120.875,4,6,0,,137853,51,2012-01-01,0,63,83924,6,"['1W42coQfIlt6btgqpfJWYQ', '7ubX7CBZbkPM3O1m2WBBd8', '2b9MlNoA12XMIj7wfBX17U', '3yH2nOnPWWhNiy87z7aIBb', '5jobbHDw0XMVOKMlvJYXco', '0lf11SWBHFcyIlivj9asbC']"
Sultans of Swing (Metal Version),Leo,spotify:track:7DkgBzZEKPxWScqUkFzZrR,0.522,0.936,4,-5.524,0,0.049,0.00107,0.164,0.054,0.915,75.014,4,13,0,,309795,48,2018-04-13,0,63,245092,2,"['5KWOCu1saEHAhPiLKlOLIy', '6ENk6p7Q8Gd5bxkjTdVgj6']"
Harvest Scythe,Novembers Doom,spotify:track:37YbiUkcqh1KnFIP1J0cuv,0.263,0.982,1,-2.909,1,0.108,2.72e-06,0.68,0.338,0.151,116.286,3,19,0,,340453,0,2011-05-10,0,37,36008,1,['7CPjagX3gF7woK0P7YNuKd']
Circle Of Fear,Dr. Know,spotify:track:7jEc6MlghmEwqYIZ4JarNT,0.253,0.98,7,-4.267,0,0.131,7.77e-05,0.0181,0.243,0.417,135.091,4,7,0,,174320,4,2010-04-01,0,34,14980,1,['1aKAy6QfmE1qVmCGdHXYIv']
Stand In Your Love (Radio Version),Bethel Music,spotify:track:6HRU0CPcG0q3Dq8XVBWacL,0.461,0.802,0,-4.448,1,0.0325,0.112,0,0.116,0.342,144.518,4,10,0,,221333,59,2018-08-06,0,75,1038515,2,"['26T4yOaOoFJvUvxR87Y9HO', '2cB6hX2LI14KUTAevpaYn2']"
Bottom Feeder,Project 86,spotify:track:5j58ixcXqWIMZlnzhr5wPx,0.481,0.609,9,-7.57,0,0.0317,0.000701,0.00435,0.0967,0.198,119.758,4,14,0,,311360,0,2018-11-09,0,39,36273,1,['7toVzxZQU21OjB5PqXNvTF']
Cantaloop (Flip Fantasia),Us3,spotify:track:2tx0NGbD9R81UGdsWhK5fZ,0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.137,0.952,115.962,4,16,0,,279360,11,2019-03-15,0,49,49151,3,"['4LtIfuFeAamus9OOItuWDD', '2cNCyL3WSlAatld5duatyD', '5A8UenAZRv51yZVv13nFQo']"
Justice and Metal,Battle Beast,spotify:track:4gciKFO8ZLNkHKr39QEdtD,0.457,0.969,11,-3.944,0,0.0768,0.00216,0.0239,0.0561,0.283,90.095,4,6,0,,153533,29,2012-01-27,0,59,125167,1,['7k5jeohQCF20a8foBD9ize']
Remote Tumour Seeker,Archspire,spotify:track:2sC87TgUDPTes7bBF3JAS7,0.357,0.968,11,-4.238,1,0.17,0.00073,0.506,0.0611,0.469,127.495,3,8,0,,241012,40,2017-09-22,0,43,57494,1,['7F9ZL4TJNr8AoU0UUQX8ih']
Our Time - Mr. Bill Remix,Mr. Bill,spotify:track:5gVl1xGudSA5Y5OCJ8iaAY,0.771,0.636,4,-6.9,0,0.0738,0.000186,0.403,0.273,0.636,104.013,4,7,0,,233230,0,2013-06-10,0,44,29579,2,"['5JJclMMPi2YgEKjJY9AjbB', '5UouwEhOPoCL5cZ0ZKmRdn']"
Blood In The River,Zeal & Ardor,spotify:track:1OLobd97VcA9vbbUUcHh1k,0.439,0.652,8,-5.22,1,0.0827,0.039,0,0.384,0.379,160.931,4,10,0,,213167,39,2017-02-24,0,54,95607,1,['6yCjbLFZ9qAnWfsy9ujm5Y']
Call For War,Grave Digger,spotify:track:1vygswu0JAaOb93yxceZ6z,0.167,0.992,4,-5.917,1,0.0925,1.08e-05,0.00412,0.327,0.173,170.159,4,11,0,,199386,5,2017-01-13,0,46,93480,1,['6mfghV4I1CD17FOhDKq7cJ']
Shoot It Out,10 Years,spotify:track:1r0nVD3zMwfEEi8WytLzAH,0.47,0.882,6,-3.906,1,0.0638,0.00347,1.62e-06,0.372,0.328,164.04,4,8,0,,199680,3,2019-08-16,0,62,444451,1,['0REMf7H0VP6DwfZ9MbuWph']
Malbec - Original Mix,Samples,spotify:track:5fYzDxffRooBxcfvwug1tX,0.635,0.619,11,-7.596,0,0.0376,0.0308,0.15,0.144,0.429,92.995,4,9,0,,230322,0,2012-04-16,0,12,1635,1,['4XpL2BLxjqtS3O8VDqtsuC']
Mc Kekel - Quer Andar De Motoca - DJ Merinho,MC Kekel,spotify:track:0bQ1G4NiKsHQMrXnUdD2gu,0.856,0.932,1,-3.702,1,0.604,0.628,0,0.492,0.693,86.536,5,6,0,,138222,1,2017-03-14,0,65,3147440,1,['2ZXnTEyYopSLCDiz5Z0XIf']
Black Flowers,Hatti Vatti,spotify:track:1bxHBsDsVlNcGyyp43q0cn,0.746,0.401,5,-10.559,0,0.0341,0.23,0.716,0.0815,0.153,113.36,5,9,0,,225866,5,2014-02-03,0,30,3366,2,"['0w64dXwb17ICltM1oyeePF', '0H34b64sIY3fcPVQPAXEav']"
Shuggie,Foxygen,spotify:track:51XZD1FCrWyU3dDWJH4nzb,0.467,0.645,1,-7.614,0,0.0364,0.101,0.00524,0.144,0.71,127.947,3,12,0,,201706,63,2013-01-22,0,56,216339,1,['55LHFEtIplWhsfyWZUwkf4']
"Winterfell - From The ""Game Of Thrones: Season 2"" Soundtrack",Ramin Djawadi,spotify:track:6NTKYkRWHOMZz4O8N3NMZS,0.0806,0.157,0,-19.48,0,0.0441,0.928,0.858,0.105,0.0326,172.835,3,7,0,,163733,37,2012-01-01,0,74,442531,1,['1hCkSJcXREhrodeIHQdav8']
Stay High,Brittany Howard,spotify:track:4vtyIW5uMCzu827nc5ThVt,0.598,0.853,9,-5.373,1,0.0546,0.132,0.00298,0.132,0.315,122.012,1,7,0,,191395,56,2019-09-20,0,57,118527,1,['4XquDVA8pkg5Lx91No1JxB']
Trois Gymnopédies: No. 1,Erik Satie,spotify:track:2RuemJNZXFItaEefpnK7yC,0.539,0.00825,7,-33.836,1,0.053,0.995,0.963,0.0749,0.42,129.066,3,10,0,,192000,0,2014-09-12,0,70,501544,2,"['459INk8vcC0ebEef82WjIK', '5X5cGjYEmKnuihYXEePQcs']"
You Won't Break Me Down,Emerald Sun,spotify:track:3ctLvtdTruoUQXGYD5qcn5,0.487,0.886,4,-1.27,0,0.0548,0.00284,0.000512,0.221,0.473,137.895,4,15,0,,310219,0,2016-03-22,0,17,5687,1,['5fru1490qqho8UXLmoEJBI']
Turritopsis Dohrnii,The Ocean,spotify:track:76r6DLMit4fNUqIMastkmU,0.232,0.65,9,-9.765,1,0.0428,1.02e-05,0.855,0.141,0.172,115.046,4,10,0,,300000,1,2016-12-31,0,52,76560,1,['6fuALtryzj4cq7vkglKLxq']
O Saathi,Atif Aslam,spotify:track:6fScgF2Y63ScU73nYju0ny,0.481,0.496,8,-7.421,1,0.0262,0.588,0,0.132,0.453,89.839,4,8,0,,251818,63,2018-03-09,0,71,2619979,2,"['2oSONSC9zQ4UonDKnLqksx', '6jf2eKjiPT6P18RbOSLzf0']"
Feelings,Def Cut,spotify:track:6TaaCS1iWRoynqEoF8vgTL,0.69,0.329,7,-9.817,1,0.0745,0.00261,0.792,0.312,0.622,140.012,4,6,0,,172366,22,2017-11-11,0,49,2735,1,['0O1SCm1h1niAq8RUE0VwEs']
Paradise Warfare,Carpenter Brut,spotify:track:7MwjanOxjvV2ILQPfOKIIm,0.324,0.943,2,-0.957,1,0.0747,0.000432,0.905,0.319,0.274,162.047,4,13,0,,254814,53,2015,0,63,260040,1,['1l2oLiukA9i5jEtIyNWIEP']
The Heartless,Tha Playah,spotify:track:5huIyIlnwtOOpaeSGTydHI,0.526,0.966,2,-0.902,1,0.3,0.0257,0.000195,0.336,0.221,185.083,4,12,0,,189405,48,2019-08-23,0,63,336368,2,"['6MUXMQLSPFynFBwF2Qz2CU', '4sQNUQjOYj9rV2sdfJ8laS']"
Singer-Songwriter,Aidan Knight,spotify:track:3NYu1hYxR8bp6GfjJpBxg0,0.329,0.478,1,-8.631,1,0.0304,0.0901,0.57,0.0828,0.0738,111.821,4,8,0,,174413,9,2013-07-23,0,38,6513,1,['2CRrtAFY6WonETiQktbRe9']
Eclipse,Brand of Sacrifice,spotify:track:6Zhrp4Xi1zJTcrkTxLcDVJ,0.563,0.916,6,-6.716,0,0.111,0.000509,0.759,0.0686,0.192,112.249,4,5,0,,143016,50,2018-09-14,0,44,35022,1,['4d6Rawrese4OLF1zZCztod']
Identity,August Burns Red,spotify:track:12j3DdvPTA4LUVeokAFdoX,0.15,0.963,0,-4.583,1,0.119,2.65e-05,0.000778,0.11,0.123,143.391,4,8,0,,260564,8,2018-03-30,0,61,505098,1,['5p9CTsn5ueGU4oScNX1axu']
"Cello Suite No. 2 in D Minor, BWV 1008: V. Menuet I-II",Johann Sebastian Bach,spotify:track:6jHeEGUqmpGPcQsOUhlyeF,0.48,0.0161,2,-28.364,0,0.0498,0.944,0.863,0.114,0.549,127.938,3,8,0,,179786,1,2013-04-01,0,81,2935950,2,"['5aIqB5nVVvmFsvSdExz408', '6VqsWKl9ZqwrFqGb4VRE3G']"
Sympathy for the Devil,The KVB,spotify:track:744JwPXWLEsmniEW34IJnS,0.136,0.732,9,-6.291,1,0.0415,0.0334,0.962,0.173,0.443,100.026,4,10,0,,288703,8,2015-01-20,0,43,43081,1,['0BzJFLqchxKNQyEwswwQ40']
Fire Away,The Swellers,spotify:track:6cJ973i3Q5fmLvladeND8i,0.389,0.952,9,-2.84,1,0.0652,1.88e-05,0.00681,0.0926,0.337,159.942,3,14,0,,232106,2,2017-05-08,0,40,28615,1,['1xpkFcz84H5OVOgbDGcYxw']
Alive (with Offset & 2 Chainz),Lil Jon,spotify:track:7w8SYlPLA9bqj7vRHvYNDz,0.811,0.726,2,-6.726,1,0.323,0.362,1.88e-06,0.121,0.57,150.061,4,11,0,,235897,63,2018-01-26,0,84,8654419,3,"['7sfl4Xt5KmfyDs2T3SVSMK', '4DdkRBBYG6Yk9Ka8tdJ9BW', '17lzZA2AlOHwCwFALHttmp']"
Afraid of Time,Hans Zimmer,spotify:track:1iXv2OfjDejcDP5lIb4YZr,0.251,0.00336,2,-38.793,0,0.0435,0.92,0.0234,0.119,0.0483,119.827,3,8,0,,152672,50,2014-11-18,0,80,2262455,1,['0YC192cP3KPCRWx8zr8MfZ']
Disco Zombi Italia,Carpenter Brut,spotify:track:7f58fgweaCVv8AShYp7VIU,0.68,0.791,5,-4.34,0,0.0464,4.99e-05,0.883,0.137,0.434,123.973,4,11,0,,317419,44,2015,0,63,260040,1,['1l2oLiukA9i5jEtIyNWIEP']
The Letter,Alexandre Desplat,spotify:track:4aP6hoipX4QjFlY8mU3eNG,0.196,0.102,4,-21.171,0,0.0406,0.983,0.887,0.0867,0.062,170.351,3,7,0,,105400,37,2019-12-13,0,71,231603,1,['71jzN72g8qWMCMkWC5p1Z0']
Elevate,Miss K8,spotify:track:1YL9UBHih5pPXJV2ClNUrA,0.524,0.99,7,-1.999,1,0.396,0.0225,0.000102,0.103,0.178,179.95,4,8,0,,216000,42,2019-11-18,0,53,82532,2,"['776uRsooWrGiVZkVWtvfgO', '6kudMw2A0xOBJHpW8VNaDA']"
Sin,The Acacia Strain,spotify:track:3l27hEvlkSGdfN3DZKzrQU,0.23,0.897,3,-5.595,0,0.104,0.000683,0.0718,0.178,0.047,107.402,4,12,0,,239793,27,2019-12-26,0,52,122860,1,['4tDkeVxH0CSkNiLVrsYmQs']
thinking of you,mommy,spotify:track:2pZi2b9U8r20AF0Cf3hi2D,0.797,0.0832,11,-12.673,1,0.203,0.484,0.81,0.239,0.51,160.048,4,3,0,,131000,15,2018-11-21,0,70,52285,3,"['0DJoMHFNyxWdoGqi8XMdfk', '13ACz7DIictCpSYGglNTHs', '6rRqxCKHpl9C5Imf2uinft']"
Do You Like Dancing - Original Mix,Crazy Daylight,spotify:track:6IPFyP0sVqPxtFSRyNc0oJ,0.753,0.817,0,-4.553,1,0.295,0.00715,0.0133,0.058,0.861,104.982,4,7,0,,234385,0,2014-10-27,0,11,1159,1,['1rAJU7PMGaeL9yDzJIJhSB']
D & G,DaVido,spotify:track:0xr7t6jQWzFsZ9XwfcxAu7,0.525,0.567,0,-7.263,0,0.176,0.0877,0,0.0774,0.685,96.926,4,10,0,,172500,65,2019-11-22,0,83,2098659,2,"['0Y3agQaa6g2r0YmHPOO9rh', '57LYzLEk2LcFghVwuWbcuS']"
Shots,Spitback,spotify:track:1Qt2ZLH2L25uprMmnqUjob,0.449,0.915,6,-4.971,0,0.0944,7.74e-06,0.00284,0.296,0.275,136.036,4,7,0,,168666,0,2014-07-01,0,14,230,1,['40TQ6o4AiT40xgR001g2Tq']
Alive,Dabin,spotify:track:0XtnjngdyPgVxb9qXBUeJh,0.377,0.566,11,-6.173,1,0.044,0.134,0,0.135,0.222,154.875,4,17,0,,365419,52,2019-03-22,0,62,101234,2,"['7lZauDnRoAC3kmaYae2opv', '3l0H4QNiYYNdIsnZ4JgJAg']"
Enna Nadanthalum,Hiphop Tamizha,spotify:track:7yk8CT3m3KI8u6DEWc3dFk,0.733,0.752,6,-3.472,0,0.034,0.263,0,0.157,0.763,87.996,4,8,0,,245064,47,2017-07-28,0,65,1378074,2,"['7zFBW2JxM4bgTTKxCRcS8Q', '0qkE3ei6S9JhPheroVpzqn']"
Mama's House,FBG Duck,spotify:track:5Pqbdf0XfbL7M0W9dY7RoB,0.812,0.739,1,-6.967,1,0.228,0.0788,0,0.123,0.715,147.933,4,9,0,,155933,18,2018-10-12,0,56,134508,1,['3k6iFShl4S3uheW88bErVw']
"Dhom Dhom - From ""Naan Sirithal""",Hiphop Tamizha,spotify:track:3fihA5oRA7gV07YfyKFkLB,0.651,0.941,10,-3.542,1,0.147,0.277,2.22e-06,0.163,0.555,89.993,4,8,0,,181962,45,2019-12-21,0,65,1453430,2,"['7zFBW2JxM4bgTTKxCRcS8Q', '1plObTufEAfeL1hk8Qz24v']"
Ambulance,Robert Armani,spotify:track:7aln2KiNb9edOi2v0mdUAa,0.736,0.846,7,-5.84,1,0.104,0.0188,0.919,0.0656,0.799,132.098,4,10,0,,211221,4,2014-02-10,0,31,4022,1,['3sHkYrW1ZXf3juwNvnxQO6']
Graylands,Omac,spotify:track:3L4II5JKb7cIqqSOTDQqzL,0.633,0.793,7,-9.983,1,0.33,0.0901,0,0.0739,0.669,164.016,4,19,0,,365139,12,2016-09-23,0,36,8283,2,"['7uv4SMMc3UA500zChMRBPh', '1OTd5yZApZxhjFTjETUdRa']"
"Return to Rock 'n Roll or Fuck Off!!, Part II",Enbilulugugal,spotify:track:2b8gqy9Ou6EjzK6fZxjH6J,0.0734,0.721,2,-8.16,1,0.29,0.000305,0.688,0.537,0.0368,82.113,4,25,0,,567001,0,2019-04-20,0,4,396,1,['4T8ouaIH7M8uH6FN7EgS2w']
Chebika - Claudio Mate Metal Remix,Stefano Patarnello,spotify:track:6mROeSH4rYgOi2eQZlngJx,0.624,0.863,7,-8.142,0,0.03,3.78e-06,0.945,0.0849,0.0394,119.993,4,12,0,,386000,0,2014-10-17,0,1,478,2,"['2PoYQgahZ587xnM1Y6kla4', '0b3scCOmbldVtJgOJT0hy3']"
Heavy Eyes Ignite (Ambient),The American Dollar,spotify:track:7gNDrLKvpZeP8MhJEI7lSO,0.125,0.34,11,-12.326,0,0.0308,0.215,0.917,0.0946,0.0346,94.06,4,17,0,,267981,5,2013-12-10,0,49,45650,1,['5r4OqYJL7JrtZlffx7FJlb']
The Unanswered Question,Charles Ives,spotify:track:1NDVVbYj6YWkPbW5OpnCV4,0.169,0.00183,0,-39.286,1,0.0475,0.293,0.836,0.117,0.04,122.417,3,18,0,,341892,20,2011-10-04,0,35,19090,3,"['73s17iW5LTtXRMVoofi9sU', '1nRwfB25PsQC0TdQlKeaqE', '7vCXB9OfeSE8rSOpylPrxa']"
Hong Kong Skyline,Hong Kong Atmosphere,spotify:track:4Dj3FMZMMBXCxNkJ25o2Ta,0.166,0.171,5,-27.129,0,0.0355,0.905,0.966,0.13,0.0377,70.005,4,9,0,,234000,20,2018-06-08,0,35,47,1,['4ww3eAw5FQQrpRlhPTlXRj']
Milky Way,Panda Dub,spotify:track:0f7RdEmoAWjev3CTyaDLML,0.657,0.547,7,-9.693,1,0.0472,0.00715,0.727,0.414,0.0849,144.984,4,8,0,,267609,36,2013,0,51,80977,1,['5DkgLMKJNj9oYAgbZwzpLo']
Departure Suicide,Taetre,spotify:track:5e3kQ3ijscyasriHoFgGxE,0.164,0.927,1,-5.32,1,0.0624,3.23e-06,0.603,0.0895,0.24,183.484,4,14,0,,278760,0,2017-06-06,0,5,865,1,['0qGWQaTe2zGnRiCYdrNxSk']
Short Fuse (Live),Poison Idea,spotify:track:4dJ2CzMqlIUFkeQkYlIKYA,0.179,0.998,2,-4.387,1,0.243,1.35e-05,0.0387,0.976,0.0579,127.745,4,5,0,,130453,3,2014-02-11,0,37,26263,1,['3HSNI061dY6dxEzvZczIdI']
Death Is More Perfect Than Life,Black Metal Raccoons,spotify:track:7FExKMHwUOWoOtMoAHr82e,0.347,0.946,8,-5.698,0,0.0766,3.71e-05,0.00037,0.242,0.335,160.027,3,10,0,,183000,0,2018-04-12,0,4,258,1,['1j6okKSuiio2Ae2lObXIC1']
Save The World,Swedish House Mafia,spotify:track:65hRZOQkVjmBdusz1N7aOv,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.0759,0.4,126.879,4,9,0,,213337,66,2011-05-13,0,71,3152925,1,['1h6Cn3P4NGzXbaXidqURXs']
Die Daily,Sean Slaughter,spotify:track:6tYB8G2qOLJg7MRbUUdjog,0.7,0.925,2,-3.574,1,0.493,0.0475,0,0.13,0.676,93.456,4,9,0,,159779,3,2017-06-23,0,9,2634,1,['0KSFVzv65k9dkOt3mfai38']
I Just Wanna Be Good,Cate le Bon,spotify:track:1RwP64N0hmEPf0mK8mOPNa,0.624,0.407,7,-8.087,1,0.0243,0.543,0.0129,0.0971,0.709,96.527,4,8,0,,181068,0,2017-01-27,0,50,67261,1,['0LZac5VicY19QLaIUvIB0G']
Born to Play Metal,Fireforce,spotify:track:28HxCZoJVpjFvfVymCh3zQ,0.376,0.971,0,-3.874,1,0.0587,4.25e-05,5.44e-05,0.0695,0.253,182.131,4,12,0,,212106,0,2013-01-11,0,7,1693,1,['51hq2WvXCCc1z4ygbN4FFV']
In the Heat of the Moment,Noel Gallagher's High Flying Birds,spotify:track:0Y8SCvTYAYHhNz3JmOmgpz,0.545,0.836,6,-4.029,1,0.0281,1.04e-05,0.000129,0.413,0.449,105.925,4,7,0,,209480,31,2015-03-03,0,62,661495,1,['7sjttK1WcZeyLPn3IsQ62L']
How Do I Live (Plié),Nate Fifield,spotify:track:1VWZBRhJCy2TAQBO9nryWi,0.418,0.145,9,-19.976,1,0.0345,0.983,0.853,0.094,0.282,112.523,3,14,0,,221799,33,2016-08-16,0,58,9189,1,['1G1Aqwpne900Zzhw3nxNol']
Tar-Calion,Summoning,spotify:track:6WRM3YKEDMK73AsB0mxAgx,0.413,0.82,8,-6.35,1,0.0514,0.000651,0.864,0.112,0.292,130.156,4,14,0,,435693,19,2018-01-05,0,42,64816,1,['5BViLZRXrRfhPDokkbYiMy']
She's a Carioca (Remastered),Stanley Turrentine,spotify:track:0i69CGyP8b8EgeBI8UykQ9,0.507,0.328,4,-12.77,0,0.0306,0.911,0.858,0.105,0.208,114.769,4,21,0,,391200,2,2015-06-04,0,48,33976,1,['2dRsXWVnkku2cMDtV1h6NP']
Nanã,Polo & Pan,spotify:track:0Psz3az3RIYfJpnsajBT8N,0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,3,9,0,,190826,66,2017-05-19,0,67,355860,1,['45yEuthJ9yq1rNXAOpBnqM']
Nutcracker Suite: Nutcracker Suite: Overture,Duke Ellington,spotify:track:5NdR9K6SgpSfHNzYhXV5q2,0.529,0.273,7,-9.763,0,0.0339,0.782,0.0339,0.0915,0.349,65.237,4,7,0,,203933,28,2013-10-08,0,65,635277,3,"['4F7Q5NV6h5TSwCainz8S5A', '0GfLwr0Zsx7NNi8Hl4bJlo', '0brDqEtzVsH4OxYr4xEzhm']"
On Your Mind,Kaskade,spotify:track:5IpIl6c14WCJhjlIl6poVD,0.835,0.828,4,-4.512,0,0.0949,0.00235,0.743,0.0602,0.178,107.995,4,12,0,,320280,64,2018-12-07,0,72,791349,1,['6TQj5BFPooTa08A7pk8AQ1']
Metal On Skin,Ben Frost,spotify:track:1rSIO0IvHqHa7JcRKG5l6O,0.359,0.703,6,-12.367,1,0.171,0.0664,0.873,0.137,0.474,104.246,3,14,0,,409429,4,2012-09-03,0,46,48332,1,['6qEM4txXHvfMbOUOK9L7pl']
Run the World!!!,Dayglow,spotify:track:0AsUVUloJ52ZCXmqrMFgOI,0.706,0.631,0,-7.711,1,0.0553,0.158,0.000607,0.0374,0.424,160.064,4,8,0,,176250,60,2019-11-14,0,73,375883,1,['6eJa3zG1QZLRB3xgRuyxbm']
The Ritual,Destruction,spotify:track:31k7hMekWWYqBxcxoNlG84,0.423,0.987,3,-3.65,1,0.122,3.62e-06,0.503,0.348,0.339,75.001,4,10,0,,280226,0,2017-11-10,0,43,166441,1,['5d6KI8frPEo3qGsIL8Sak2']
Black and White,Rage,spotify:track:3DR4qKVGT9QbBGhS88HhTG,0.44,0.969,0,-6.271,1,0.0753,1.1e-05,0.0499,0.354,0.207,162.101,4,18,0,,319840,0,2015-01-16,0,44,71422,1,['5TJVsWPUaJxBxWfVZQEt2x']
Jaho,Kizz Daniel,spotify:track:5cSBj0AMrUAvs19NBmSvxP,0.624,0.664,1,-5.114,1,0.302,0.266,0,0.105,0.715,139.948,5,8,0,,179983,44,2019-12-15,0,56,40882,1,['1X6cBGnXpEpN7CmflLKmLV']
Tujhe Kitna Chahne Lage,Arijit Singh,spotify:track:5QtEFRYavs5S3GHtFEq7A4,0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,4,12,0,,284779,65,2019-06-14,0,84,19491492,1,['4YRxDV8wJFPHPTeXepOstw']
About Girls,Abhi The Nomad,spotify:track:5JpEgb6eMGuSHSNNxHu5Yc,0.838,0.314,9,-12.383,0,0.415,0.229,0,0.0945,0.384,73.974,4,8,0,,212432,39,2014-12-22,0,60,78374,1,['1gUi2utSbJLNPddYENJAp4']
In the World,Kaitlyn Aurelia Smith,spotify:track:2bdBOm2UlYdnk4a2EPlpcI,0.355,0.62,7,-7.702,0,0.0423,0.455,0.898,0.18,0.0777,105.709,4,6,0,,180493,17,2017-10-06,0,46,41580,1,['6P86FLVAK4sxu8OhyQJBvH']
Juliet & Romeo,Martin Solveig,spotify:track:1CRy08G60mS5jvhB27xMpS,0.712,0.664,11,-8.026,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014,4,7,0,,204514,70,2019-12-06,0,73,1857548,2,"['1bj5GrcLom5gZFF5t949Xl', '7mDU6nMUJnOSY2Hkjz5oqM']"
Legends Are Made,Sam Tinnesz,spotify:track:3RKQ5MyhD22TQfyjbmhMaK,0.553,0.89,0,-4.879,1,0.0413,0.123,0,0.139,0.674,87.871,4,7,0,,169758,1,2017-08-25,0,68,88886,1,['70TsVY28EcEUYSGG5Yw7mp']
Revelation Song,Holy Communion Instrumental Duo,spotify:track:0m9TaZUy7TaY98ReI9aoOB,0.382,0.175,7,-15.74,1,0.0354,0.982,0.933,0.111,0.0716,131.525,4,11,0,,213414,28,2015-07-20,0,40,3451,1,['7HLH8rV5mrT0SesUoaKEEr']
Metal,Deathstars,spotify:track:1tKn8gj66mcRa5r1HgYhD6,0.531,0.967,5,-4.506,0,0.0863,1.47e-05,0.883,0.116,0.345,146.0,4,9,0,,230133,35,2012-10-17,0,46,108215,1,['4Tg06Sex4LzwcgVdfRrHlp']
The Artist,The Hush Sound,spotify:track:4H8TKHYA2ZQLXHULlixrvC,0.617,0.296,1,-13.128,1,0.0315,0.837,0.000396,0.144,0.369,102.074,4,10,0,,216000,7,2018-10-12,0,46,58327,1,['1RCoE2Dq19lePKhPzt9vM5']
The Flood,Joshua Hyslop,spotify:track:6qh22IVT5DCNihJYrWQkNF,0.577,0.447,6,-11.342,1,0.0312,0.554,0.0836,0.116,0.261,81.005,4,11,0,,261640,13,2017-07-28,0,61,39433,1,['1I7oHjCjMrMUz66v67yJJu']
Abundantly More,North Point Worship,spotify:track:5bTpeUcpOLCbljyaAi1Grt,0.468,0.733,10,-6.362,1,0.0286,0.00495,0,0.0788,0.495,154.981,4,12,0,,241684,0,2019-07-26,0,56,90729,2,"['1IGGfstLsypGtdI55tT3Z1', '4DeiqSO9kyWDr1KuQTYMVg']"
Mama Look a Boo Boo,Harry Belafonte,spotify:track:3hqUifGPaHXQeLyVndJdrP,0.657,0.388,1,-11.418,1,0.389,0.599,0,0.655,0.825,149.156,4,11,0,,316546,21,2011,0,62,120575,1,['6Tw1ktF4xMmzaLLbe98I2z']
What The Funk (feat. Danny Shah) - Steve Aoki Remix,Oliver Heldens,spotify:track:3IVNBVJ8twLLQEfvDm2b79,0.687,0.95,6,-2.207,1,0.05,0.00168,0.0909,0.137,0.754,125.995,4,12,0,,251428,12,2019-01-18,0,80,4340579,3,"['5nki7yRhxgM509M5ADlN1p', '5QDWs6ykbQA7qcqw7I2sTm', '77AiFEVeAVj2ORpC85QVJs']"
Tables,Joey Trap,spotify:track:5CEqIyfuiSa1MTTUh8kr7f,0.949,0.525,1,-7.096,1,0.169,0.00716,0,0.101,0.26,100.068,4,7,0,,155500,61,2018-03-12,0,62,499910,1,['0qpRQJnULShIWFKhcW5pce']
Bloodline,Northlane,spotify:track:2gYLeC5Ikd8DFSJfwGZJp3,0.514,0.964,6,-6.78,1,0.0992,8.3e-05,0.196,0.137,0.404,97.492,4,9,0,,205666,56,2019-08-02,0,59,214113,1,['3qyg72RGnGdF521zMU02u9']
Black Metal - Remastered,Hypocrisy,spotify:track:76N6quRJkKYIRKtO0NsYtC,0.283,0.989,2,-4.502,1,0.124,0.0404,0.00154,0.74,0.0437,95.197,4,7,0,,178880,12,2013-07-12,0,45,107952,1,['73UIalJYgktSi7qQFV53Qv']
